# Avida time data
# Wed Oct 28 20:15:58 2015
#  1: update
#  2: avida time
#  3: average generation
#  4: num_executed?

0 0 0 29940 
100 0.343669 7.22337 28710 
200 0.687602 15.0123 29310 
300 1.03178 22.9177 29520 
